study_hours,attendance_percent,final_score
0.5147875124998935,92.5290864547121,63.32417697914879
2.7864646423661146,93.36471004799012,74.04714288533813
9.082658859666537,85.41814883575174,98.30329477500936
2.395618906669724,91.85066641818361,78.23467397169621
1.448948720912231,84.87357308346418,65.3560533779733
4.89452760277563,84.00703858801502,72.3676454413216
9.856504541106007,80.93056891075922,100.0
2.4205527151150044,87.63583197788206,84.97177980277678
6.721355474058786,57.93025526465369,72.93816101180552
7.616196153287175,94.04353795994642,78.9325529544262
2.3763754399239967,93.5921763872616,78.6539613687442
7.282163486118596,51.462364151727954,73.36355155045679
3.677831327192532,91.29083752823813,50.3718811071012
6.3230583059357945,56.44349337367226,80.69949800734908
6.335297107608947,66.7559427129571,70.0146893847837
5.357746840747585,87.17541281458038,76.67827838432285
0.902897700544083,58.03799480241541,54.342792548591106
8.35302495589238,90.8983512059531,92.58660198314612
3.2078006497173583,91.6067088978871,77.40773343962596
1.8651851039985423,75.3733866880418,55.71789271670828
0.40775141554763916,50.31929358584168,51.85785171970389
5.908929431882418,64.35190665874563,70.3458229493142
6.775643618422825,80.84634591878711,88.74458305820247
0.16587828927856152,99.05930890137117,66.53498066765613
5.12093058299281,81.59067635083342,65.6065382167753
2.2649577519793795,62.99017905320799,68.81670588563023
6.451727904094499,81.70028515498056,74.95736271173169
1.7436642900499144,76.99926898579277,68.15501583874894
6.90937738102466,88.99226975755718,88.0080635853792
3.867353463005374,55.34903194134792,80.4559602023771
9.367299887367345,88.0513951251014,91.64995826328128
1.3752094414599325,77.06332893380551,55.12666848479941
3.410663510502585,98.14960019294973,72.89333804101793
1.1347352124058907,67.09360830193431,51.63522551186111
9.246936182785628,81.6310946566974,99.47649214757223
8.77339353380981,96.60140527550087,77.91088963352361
2.579416277151556,55.12548639953396,46.318486837002865
6.59984046034179,96.86142436182256,74.77975993412198
8.172222002012159,84.39428611504067,97.51024976229658
5.5520081159946235,53.39185295525859,85.33172207637531
5.296505783560065,65.04817834734081,69.65598445306779
2.418522909004517,85.40860443226408,63.608455733797186
0.9310276780589921,53.36753007343859,50.43489136539936
8.972157579533267,79.10852300881366,100.0
9.004180571633304,67.29415284764784,76.93143679892182
6.33101457273268,81.04577588837385,82.02148088479072
3.390297910487007,52.28710169062564,68.99929844696001
3.492095746126609,93.57684030761881,77.05237677619053
7.259556788702394,98.67444845886985,90.53637785845797
8.971102599525771,98.44389276428457,100.0
8.870864242651173,87.48259158714623,64.69591151675618
7.798755458576238,56.5043120065316,84.92506863157351
6.420316461542877,87.91315979645113,75.5144569538326
0.8413996499504883,51.229345822940076,30.428073378119407
1.6162871409461377,51.106177576449866,56.90902783196932
8.985541885270793,66.18051095747707,99.53290627995587
6.0642905965958995,74.43215952023328,75.21232509617667
0.09197051616629648,88.52037089038966,66.45273880381147
1.014715428660321,84.16476883032526,75.43107494362532
6.635017691080558,72.29513531883741,91.37775589581392
0.05061583846218687,63.6813333140833,65.70650864178766
1.6080805141749865,99.85622500788556,73.81046446978453
5.487337893665861,71.30906511179865,74.09640749721898
6.918951976926932,72.56935121648377,63.42695515368117
6.519612595026006,58.18119105958346,71.07218281667957
2.242693094605598,89.74047743749647,57.460449656509425
7.121792213475358,84.68411128907444,100.0
2.3724908749680007,61.03848063943802,56.04264956738004
3.2539969815926773,54.11905228079213,60.4837516784532
7.464914051180242,84.02496510373565,90.58199949624634
6.496328990472147,82.72556071405675,81.23900863983015
8.49223410494178,63.662976349910466,100.0
6.576128923003433,97.54317811252052,79.34097550842537
5.683086033354716,57.55289458904501,71.94428706250478
0.9367476782809248,71.6167400521301,47.807306871782245
3.6771580305943354,97.18079600837994,60.66264581268427
2.6520236768172545,70.98636584630611,55.786313552108
2.4398964337908358,81.92629738320427,63.967106979640505
9.730105547524456,69.87971989813971,85.59131591436713
3.930977246667604,63.7107601174335,57.91292722316191
8.920465551771134,99.19888239799141,81.37835228976361
6.311386259972629,70.46670031575215,75.5544994083292
7.948113035416484,94.70496018395671,75.15673645654293
5.026370931051921,61.49773029455431,76.15536244947
5.769038846263591,60.655235201254165,72.09712347477564
4.925176938188639,51.55670414422557,50.59220400137293
1.952429877980445,82.58334126879426,59.49263112206142
7.224521152615053,68.42631718618806,71.9044157104108
2.807723624408558,93.21791249198185,72.38801334942059
0.2431596643145384,73.66049533457786,66.47529171786294
6.454722959071678,98.40967139573608,66.59006855855009
1.7711067940704894,59.27627578515606,56.01757070330295
9.404585843529143,93.43115839778054,94.04636293778432
9.539285770025874,88.82984263958708,100.0
9.148643902204485,88.5460922322026,95.29036956085561
3.7015870025544437,92.23916140584438,64.9584031145829
0.15456616528867428,88.05119954714995,53.8430851686335
9.283185625877254,81.31101608157077,83.56578875994535
4.281841483173143,56.562243884119376,74.85611048391436
9.666548190436696,51.6263089745626,84.36720194083497
9.636199770892528,96.04239239078434,100.0
8.530094554673601,80.8325157260369,87.76352479835927
2.944488920695857,89.82686454880881,61.64194737832145
3.8509772860192526,74.0761175756275,52.48960049063699
8.511366715168569,55.86540944811972,62.77369293255074
3.1692200515627764,56.259289610127524,43.71330765923447
1.6949274668609249,84.27826436144856,64.7344556859931
5.568012624583502,71.51529474497313,78.81388915412529
9.36154774160781,60.02623633501683,69.64215484661496
6.96029796674973,74.57972733707184,89.16549320888163
5.700611700893649,53.21044685375671,63.93497034286722
0.9717649377076854,79.09857009571994,59.08456089940222
6.150072266991698,63.449670221754886,89.7573964170475
9.900538501042632,89.87795503185941,100.0
1.4008401523652403,65.51809794617868,52.57348351425624
5.183296523637368,72.76100745409006,63.649566076623614
8.773730719279554,50.58102699540503,58.751076962446675
7.407686177542044,53.62234438972794,68.52591483466236
6.97015740995268,69.62467782033424,76.65673059763405
7.024840839871093,73.99694173585617,70.42665060872937
3.5949115121975517,80.00102740596519,67.06738459965672
2.9359184426449336,64.58312893546517,61.88713128080697
8.093611554785136,84.74909430632712,85.55061469295791
8.101133946791808,93.00611985946023,83.8063459367707
8.670723185801037,88.99254944466749,93.06720429627167
9.132405525564714,51.980941267417855,86.5433109781783
5.113423988609378,74.02534736289145,61.75730938887648
5.015162946871996,55.246508920908745,80.74392826122332
7.9829517896677515,62.10225079312637,79.5766010737663
6.4996393077776515,99.33312966335733,85.98699235956627
7.019668772577034,57.12477714507566,82.2982524663964
7.95792669436101,74.9444076725678,86.64719039184939
8.900053418175663,80.90778671590596,99.40391602660688
3.379951568515358,85.12324852720519,71.92802248424124
3.75582952639944,77.9824341743457,62.29367461149709
0.93981939840869,50.48854237095918,52.52087555698353
5.78280140996174,66.3230654121996,61.59086319030022
0.35942273796742086,75.88558216923558,55.28896266040559
4.655980181324601,54.39332495724167,64.60961830602629
5.426446347075766,67.53134656045904,69.88402078371539
2.865412521282844,51.66015543956833,55.674321602612565
5.9083326056901075,53.928924857751035,50.99351742510935
0.3050024993904943,69.8461638100798,46.6866100631763
0.37348188749214417,56.63578770215302,49.41311287202563
8.226005606596583,78.3770424130779,88.01569907028372
3.601906414112629,84.47324845686329,59.47284878424992
1.2706051265188478,90.02933495545415,74.74829940135864
5.222432600548044,60.007512212240506,60.23023558371931
7.699935530986108,58.37412911295349,88.00655286309785
2.1582102749684315,55.228392016720015,59.473302323606575
6.228904758190002,81.82151247718184,72.99979967747653
0.85347464993768,85.32378632434506,76.76414342314936
0.516817211686077,51.5793072412821,35.60469270156414
5.31354631568148,96.81061231218449,89.48891069248128
5.406351216101065,52.59856418257362,77.41079729960613
6.374299014982066,77.06481676505352,71.91043899867786
7.260913337226615,85.45302597254582,98.60421414131349
9.758520794625346,93.54845618730428,94.59815488870315
5.163003483011953,85.70434660662139,79.2502542068328
3.2295647294124596,90.0864041534896,72.54739855140892
7.9518619476870365,66.9725096271403,80.55611326418476
2.708322512620742,90.7412556873256,76.16374948827847
4.389714207056361,54.005742319233754,71.6954667295177
0.7845638134226596,94.74083280302638,44.07518536221674
0.2535074341545751,77.37961880768681,67.27131780770587
9.626484146779251,90.86488849812469,79.14048325619767
8.359801205122059,72.615914225915,95.54944113167932
6.95974206093698,82.17888475982625,93.75968503997163
4.089529444142698,76.32013304680567,58.344493388460506
1.7329432007084578,86.5794760877666,58.79747274961797
1.5643704267108605,54.08149910152948,41.42488475244293
2.502428981645953,53.01760419952819,53.76578688355492
5.4922666470612045,62.355161700507324,67.5952722565396
7.145959227000623,57.97723400565942,83.77361243239372
6.601973767177313,93.58917832961008,97.58773602878836
2.7993389694594284,60.960699367902215,73.44240379610794
9.54865280663194,98.79326279095656,92.21090979803171
7.378969166957685,66.84478958855534,77.47709480695207
5.543540525114007,59.10589578443496,53.07154891357701
6.117207462343522,89.48492535712396,73.25560679154938
4.196000624277899,82.9353887750438,81.31313546059931
2.4773098950115746,74.90978582265694,78.5380035623257
3.559726786512616,77.76817754688156,55.22587169131571
7.578461104643691,85.96008891361319,80.17722850112978
0.14393488629755868,61.422737066564935,48.738503095570444
1.1607264050691624,99.8166958028371,67.38952594932384
0.4600264202175275,98.73965810733915,53.36596791385539
0.40728802318970136,82.51628431734684,60.624647832603756
8.554605840110073,59.97712254645726,77.4731666536683
7.036578593800237,84.01141212156456,83.20521530288752
4.741738290873252,53.60992044895879,70.51277177821764
0.9783416065100148,51.532625110290304,49.43737665723653
4.916158751168323,62.884144425560685,64.16601942707581
4.734717707805657,73.13114783696581,69.78211714305405
1.7320186991001518,93.41362527041903,64.06853278547297
4.33851649237973,86.3584534883154,69.56149171719227
3.9850473439737346,87.13532605999904,69.49282656722363
6.158500980522165,71.27466672240377,92.00287564385695
6.350936508676438,67.29674962734815,81.20196540232257
0.4530400977204452,68.55193814923014,49.42293865535922
3.746126146264712,99.38247818680289,81.76879208620707
6.258599157142363,52.005459570624126,67.29783960219659
5.031362585800877,93.35157480612243,89.86216916090665
8.564898411883222,78.93377042861967,91.63614669809974
6.58693631618945,71.93077095947952,76.85395511255936
1.629344270814297,86.26288302075683,66.87341124758701
0.7056874740042984,74.33344707123514,39.41402249670274
6.424192782063156,93.67116190408302,72.53044501037948
0.26511310541621813,95.03509320056293,47.63173031784319
5.8577558127346325,71.08604634367278,76.18626810167743
9.402302414249576,63.84138986175258,100.0
5.75474177875879,79.61751642966811,99.21722350586191
3.881699262065219,95.61816728083456,80.59275824691882
6.432882184423532,60.53310945028333,78.8999063222237
4.582528904915167,81.14832917817414,54.664037031585515
5.45616789315935,81.57801100462603,70.87133687668498
9.41464808776525,86.65565112076405,85.77745016820782
3.8610263780077423,56.57838425636299,56.209144806428704
9.611905638239142,85.79124823410443,92.50355883734
9.053506419560637,95.45162603328205,90.12860771125588
1.9579113478929644,58.9841554435121,35.73389392086761
0.6936130087516545,61.87716624619388,58.81670447004012
1.0077800137742665,98.56975470208198,52.87461620832359
0.18221825651549728,59.04884763547449,50.835995957815825
0.944429607559284,92.71925466847895,82.33432152828055
6.830067734163569,74.61389282240174,70.51059286751057
0.7118864846022899,62.36155372015885,26.25313682699352
3.189756302937613,93.53749506362557,67.96023151203701
8.448753109694545,72.26526275013327,96.48418761380387
0.23271935735825866,75.74086769648451,73.23661228058432
8.144684825889358,67.96166846998828,70.67174390002975
2.8185477477339993,79.64754257174637,70.13544599482512
1.1816482762165625,58.17619362925114,47.52634662584106
6.967371653641506,69.55407683258804,77.67622612130108
6.28942846779884,98.47061611676438,100.0
8.77472013527053,62.90667163505638,68.9411787476475
7.350710438038858,82.83683322706462,86.79128833522054
8.034809303848485,66.25950321123474,86.6940198964187
2.820345725713065,88.67365628433004,78.74134303754474
1.7743954377972282,56.54368303591749,55.04051819667311
7.506147516408584,98.49105225392724,92.65241113685352
8.06834739267264,72.68947706918196,80.16374701722724
9.905051420006734,61.8025231673232,90.85223204267496
4.126176769114265,53.67483736650063,59.175235531433145
3.720180857927832,58.48789525437704,68.64281090658494
7.764129607419968,75.98869742780089,80.1570242975838
3.4080354025301784,66.85015882156432,67.45819319561187
9.307573256035647,91.44416829413048,94.37091537553195
8.584127518430119,71.5443761830903,97.06032543636924
4.289940273750183,62.435713629381496,65.37653794793032
7.508710677914974,80.8572493302015,66.56169282865153
7.545428740846823,85.33886084427229,98.40258822380889
1.031238688359326,58.35209539504749,42.57326036332536
9.025529066795666,58.380960814415886,77.07874112501923
5.052523724478571,51.83357134667715,59.80355336148251
8.264574661077416,86.82010075328202,100.0
3.2004960103061175,83.19022638109026,46.40230981576459
8.955232284962005,73.7315437874907,100.0
3.892016787341631,92.20852244845986,83.79119197456501
0.1083765148029836,90.28350764750266,59.75094749475433
9.053819764192637,79.2677182198376,89.44665451655897
0.9128667678613356,93.41356402566294,64.5310770277208
3.1931363759041487,60.292060501838414,66.0713879379615
9.50061967050805,55.59598096988639,91.13342883249868
9.506071469375561,63.48748057584948,92.62657471029158
5.734378881232861,52.854342804465745,69.68962517882366
6.318372121697992,76.5584764000516,76.26764720373419
4.4844552197831975,96.83028461474808,75.4741734270221
2.9321077169806453,51.967177033425486,55.36950117442342
3.2866454536991596,56.105495700501336,71.31593149361768
6.725184560770384,72.60995141417176,84.61929089014168
7.5237452943768,96.69375087639524,59.69922009378298
7.915790437258485,65.80780524883752,87.9645110889828
7.896181427945539,75.36174043441962,86.14060978929578
0.9120610304869037,52.0786429525196,49.08474944324452
4.944203047025814,57.41716004810444,63.11677567164573
0.5755876001664428,99.33150614794235,73.3429294449086
5.495288823237355,98.25593482180227,90.93320036071867
4.41530501373377,50.24699904672048,55.00654309071513
8.877041827582998,97.59058927116195,98.85586696292592
3.5091501255207866,81.95599689077501,58.906832223902796
1.1706701642760586,93.39591472600111,48.90527342701526
1.4299168205283586,72.73699278169296,51.27359287072167
7.615106317174723,75.77980142896251,91.81830042121524
6.182180633162611,74.442329012846,86.59267169026512
1.0112267612279024,83.34321287730522,64.1787251090761
0.8410680611499743,56.98256273781565,57.70999893442456
7.009691314591199,51.4986794936339,78.65015197760455
0.7276300636419353,65.39649707955955,46.11465342620609
8.218600592903563,85.23403813683234,92.76383925940337
7.062422271564962,60.09267260614742,84.2815861203809
0.8134878064189976,83.67162166624587,65.89835102368549
0.8483771408519192,98.49560230536352,74.83132296976316
9.866395785011754,54.69503578947092,92.95713234889894
3.742707957561203,83.63010591125631,73.57434567903753
3.706421470668909,72.18751096522855,77.18344155540848
8.127995672575025,93.40711271887527,90.26890391347209
9.472485773838587,58.857489472369295,76.72844342478795
9.860010638228708,84.63129761130823,93.19876219686965
7.533781852589416,91.90576448240552,80.25783030701483
3.762595855309158,97.23071097370116,67.46781396360316
0.8350071669866876,84.16240141448229,57.14356238513626
7.771469159274368,74.85873820042137,75.61929888722426
5.58404249735805,80.8923620100607,73.52426329606
4.242220092469763,93.44524922393592,56.06630846752197
9.06354385094736,78.53048733194149,91.94625867710127
1.1119748230615134,51.519352984841845,49.91575994132084
4.926251042908591,96.54743477534889,70.49834829355711
0.11353644767419069,84.47633755157806,62.38950374049423
4.6866064199412625,83.82566928886233,83.26982784268932
0.5630327568183735,60.78375761988586,34.41165966954951
1.1881791626807192,82.94427351163286,52.00875091855059
1.1752624677710488,69.69322028270793,47.91759245802359
6.492103021160636,82.5616488520746,71.33787572917629
7.460448792654233,55.32965151539953,84.73543904455428
5.833687650971596,82.8922652301518,76.26416878520389
9.621725484745419,99.97068628853333,95.83295941243557
3.748705795237041,52.4106019430278,40.679380119788966
2.8571208628186073,98.85870921106587,77.44027651668645
8.685991281894603,70.34539803614354,73.45500058988675
2.235958385194526,93.53767251686295,67.60446159850028
9.632225394406113,89.11927420291367,98.03845321808048
0.12154474689816341,78.3508130493334,67.59800886077917
9.69878826707639,86.92246046256632,81.78368721588433
0.43159911950576113,93.92577806506739,29.709008339335007
8.911431136980712,70.20701608255165,88.5463248202253
5.277011090862999,66.35165807816193,89.01865360200911
9.929647961193004,83.37966927817924,100.0
0.7379656473539886,90.39229709706292,62.16614587128109
5.538542844013207,88.11425673883079,73.67208654138159
9.69302535619099,89.89068244293172,100.0
5.230978441701488,71.77916574064665,62.72220149195525
6.293986381352625,90.89171080875109,87.20703646159802
6.957486889846171,56.01045276853042,79.68778498161006
4.545410647677732,77.22445489804248,81.95107813511247
6.275580800840634,50.28793302490608,97.78530349994514
5.843143119231002,66.22929149501351,77.16551959721573
9.01158010490989,68.3230767435699,81.45360718563555
0.4544638034145787,69.80863458046277,52.5047024658772
2.809631895922303,84.7733603344931,48.97977663514597
9.504114840765588,69.42790506351729,81.89769957122695
8.902637838909163,72.43468113112654,83.24813131384357
4.55656752785713,61.877206543716376,61.5485480951975
6.201325978015367,68.662589581467,76.92762950683878
2.7738118298113266,61.363481363157575,51.28009240437057
1.881211597237613,53.659796188422185,64.83309191872182
4.636984049399821,80.17242966906889,72.60173574750192
3.533522280260528,83.41063992775081,69.06427788798109
5.836561118508721,80.97451730048073,74.35965249904991
0.7773463696498484,73.17470219002861,56.613702974197764
9.743948076661665,68.98928900896149,97.92356165601146
9.86210744479603,93.16668247859126,88.7271323656525
6.981617140197452,75.9540892568109,74.13153044708051
5.360963663441204,73.95909388148655,70.59432253044413
3.0952761628632777,51.282103290321785,44.3070264038175
8.137950197069486,67.06239138130782,74.47793960545532
6.847311725538793,69.00978093929285,73.32997244849643
1.626169393448913,69.94113904484503,66.23091109437644
9.109271844938425,79.00861846136661,92.76528620818294
8.22537242923169,76.68012733634393,87.84142703150539
9.49799913291924,80.39525463967223,100.0
7.2571950838836,88.2441630771064,84.12831137467236
6.134151959357899,90.64928693580467,85.6360424174619
4.182430362906189,85.90615381132471,71.4693500656972
9.327284833540133,97.77618479774674,99.29561826748085
8.660638895004084,50.91162913381808,74.08845774404594
0.45218670106189407,59.788899284177305,25.357245006736477
0.26366974497252005,50.37814374890711,44.82533048269917
3.7646336687804958,82.37373570773015,83.99813674844043
8.105533307818328,94.90152744749935,100.0
9.872761293149445,62.174114828814965,97.79725446715398
1.5041689110352818,96.35172723981533,77.2835010341479
5.941307153521351,53.01336951447804,70.55581537804319
3.8089085663102153,96.72180134027572,76.22533174137953
9.699143978146033,67.58113436198173,82.89439726683514
8.421189231357086,55.07104142246082,77.0453407918961
8.383287047111379,74.29358795931628,91.97893607395181
4.686931597949703,62.8388283860254,79.63821927929459
4.148195023376652,64.24364509809614,64.47141086612545
2.7340707193070624,65.36449824631433,56.043739702608434
0.5637549665092711,90.15129489163317,59.30568792209301
8.647223762550531,76.95806383376272,93.68838168962209
8.129010091300776,65.56538495780018,67.74710769120773
9.997176732861305,80.51668916554591,71.18190414973661
9.966368370739055,85.80753371115968,90.10236510138827
5.5543170560262745,63.63120003667669,59.09950397596652
7.689874151805105,70.67745507626758,76.88133115362757
9.44765729882428,56.09430466684738,83.14111740717662
8.496473906774115,59.05746747673402,77.17065177988653
2.4734810174319763,84.05589269824914,79.6353672239101
4.505441353100935,59.071917384781344,69.01078827386135
1.2915941515149498,76.258169183353,61.04857095717398
9.540510272587223,85.45231308612163,100.0
6.0617463445088005,55.34384615473719,59.46180804664866
2.2864280550346274,78.36561098144517,73.04651338877474
6.7170068440585675,62.82813918506819,74.95882626640012
6.181282404578958,98.146343761879,90.87383891929166
3.5816271803284048,74.17728233599624,55.86112109171094
1.1355759219962902,90.2996274887579,46.09460427445189
6.715731955927996,77.51132710781309,88.2952225363062
5.2030770090379335,52.170626642740956,70.22759128994919
7.723183917356393,81.65756877970112,76.36949075976081
5.201635011119934,97.57016711033285,71.38095936483265
8.5218150031854,80.08059100731656,99.36578515908425
5.519068387744856,90.95944297133951,67.46998751370799
5.609379715353863,94.21032316742038,97.1273453442012
8.76653602658345,61.40398859744663,74.4811333390891
4.034828662123971,60.60224199541133,70.70390650320311
1.3401522845064073,80.54904944254959,56.23913921330066
0.28782676313338973,70.55142349033524,58.348608410457565
7.55137255673619,91.99306514333601,82.36226974880364
6.203095513534647,95.00115616990055,81.68479984438582
7.0407976809922355,67.6710689651359,78.87370316746693
2.129641615089107,61.8435279487241,47.04975028715893
1.3637147558676976,89.0262757621931,69.57098520632996
0.14544665667881929,63.740301777406806,44.571741495221474
3.5058755880659698,91.13071592568392,69.07671797656887
5.899176868546331,71.18691268243815,65.00928753283165
3.922440450997323,83.37749496457353,45.07967370540824
4.374749220237291,54.77676569173341,62.0217489624675
9.041586944937483,81.19296623382866,100.0
3.4825546702330037,72.58838393686146,73.5527767409707
5.139894891598108,79.33042315877371,74.1661027166806
7.8365301274114305,58.40071038724317,76.23742533373598
3.9654278232127016,86.8436872472091,72.139476395134
6.220867002278735,93.13985387716143,88.29661532401548
8.623637087467452,60.836990004538784,70.937517198143
9.495206236576422,54.78572777600809,95.55976022579684
1.4707348092903794,51.18192930231682,58.391331182269
9.265876251614944,82.0985750221633,98.8749347701881
